Tweet,Class,Polarity,Agreement,Subjectivity,Confidence,Irony,Anger,Joy,Fear,Sadness,Surprise
I think I want to talk my lover into taking me to bass pro the movies and bww ,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,15.2303993702,20.5300927162,17.8949356079,44.2319095135,2.11265981197
@SarahSallam #sleep #theeverelusivemistress,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.793361187,21.9842731953,20.3965097666,15.5684679747,28.2573878765
I absolutely hate it when people eat really loudly... @shannon_tobbell,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,85.5537295341,0.958977546543,1.52185056359,9.7158357501,2.24960520864
@olitorres10 crack tu eres,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,17.5728216767,16.4079785347,17.0863747597,27.779713273,21.153113246
ewan ko ang ang gulo ng buhaaaay ko paki-explain nga kung bakit @bernardokath,0,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,33.867162466,10.5141289532,13.1963893771,41.589191556,0.833125691861
@YourselfSo miss you more love. sorry been sick,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,22.0871314406,2.37830989063,3.41418087482,71.174967289,0.945415813476
RT @clutchfans: Sure Dirk will be 37. Aminu Tyson Monta &amp; Rondo all free agents. No 1st round pick in 2016. But.. http://t.co/2EQ3OiAsji,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,10.3973329067,5.98760172725,36.1947476864,46.1838304996,1.23648736626
[Music News Para Ti] RA News: Daedelus leads The Light Brigade http://t.co/UB0zwFFZFG,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,9.80279371142,12.2173339128,52.8854727745,24.8160779476,0.278323609382
I'm not saying violence is not the answer. I'm saying you must educate yourself so you can remove the your blindfold and learn how to swing.,0,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,82.060521841,0.681210681796,5.25834225118,11.2485162914,0.751409865916
@MSTikRabbit @SETIInstitute Says who? For how long? Animals kill each other all the time with little regard for sentiment.,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,57.7634632587,7.27524980903,13.8805627823,15.7108068466,5.36991842091
أحب الأرق يوم يكون له معنى مفرح,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,18.9893215895,20.9307998419,22.1697151661,16.3127750158,21.597391367
嘗試站立辦公，半小時就開始流汗,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,18.9893215895,20.9307998419,22.1697151661,16.3127750158,21.597391367
@HashtagNeon i have it on my laptop streaming through to my soundbar it's dope my ceiling is practically moving from the bass lol,0,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,19.7782158852,19.6707576513,16.0919308662,38.6145472527,5.84454834461
Abuse inquiry to review Janner case: The Goddard Inquiry into historical child sex abuse says it will conduct ... http://t.co/5nQtrLiI4C,0,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,14.3411397934,2.54710428417,39.7421956062,42.2912240028,1.07832970098
@_PwincessShuffy Will tell you later It's uppa smoking time ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.7433776855,15.3130680323,20.9351718426,13.4249478579,37.5834316015
@jonahtuls15 Good eye on Swann. One of those CBs that can play inside at S. Has done it in games. Like him.,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,21.6957390308,18.0423885584,23.254570365,30.3657561541,6.64154812694
@MagisterBeta  https://t.co/e0nyphbQLa,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.9598071575,5.14552816749,39.6149396896,40.3058707714,0.973865576088
When I was little I used to think coffee creamers were hella good ,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,4.6552143991,8.11905711889,3.72571870685,27.0681619644,56.4318478107
Aaron Hernandez is a hard motherfucker tho.. Dude didn't even look shook ,0,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,15.467132628,1.72259602696,4.17709946632,61.1155092716,17.5176650286
@Matthew__Lloyd But it's not. Most do not want to be part of Russia they want Autonomy.,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,30.6410640478,3.62738221884,11.2060517073,50.3189444542,4.20656055212
RT @zizz: are you from tennessee?because you’re the only http://t.co/2LKzS17moE,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,11.7724850774,1.97155568749,14.5289570093,70.3405380249,1.3864569366
@Thanhhien_ ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,15.3150066733,17.2697812319,22.5820153952,16.1371663213,28.6960273981
is what it is mane,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,28.8976073265,6.29627257586,41.807243228,15.8407509327,7.1581274271
Next person that bitches about JD gets this tweeted up their ass. #Rangers MT @MLBDailyRumors: #Phillies sign Sizemore to 1 yr $2M deal.,0,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,35.2955818176,11.3915860653,8.38763713837,37.4254345894,7.49975591898
Lost a Bruins fan follower. #Bummer #sorrynotsorry,0,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,9.70489010215,9.23858210444,6.88942819834,48.8039493561,25.3631472588
Most adorable thing I have seen today. :))) http://t.co/tZMFNL5BKt,0,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,4.27806079388,30.4015159607,45.1213598251,16.284173727,3.91488596797
@shadez kick! :P,0,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,2.71921493113,28.4582197666,12.6669183373,3.43850106001,52.7171492577
Ready for my first legal beer,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,1.84039622545,24.1011202335,69.4175362587,1.9075024873,2.73344479501
RT @Vhiyonce: Yelawolf is shit..Man United is shit...oh yeah and Mazda 6's are shit too #subtweet,0,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,29.3434500694,10.2737873793,11.37759462,35.0406467915,13.9645248652
Yorkshire tomorrow :0) sadly no Mode this time,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,18.3977797627,6.21188133955,18.2062000036,56.4754784107,0.708659924567
@BassoonJokes im...citizen 69.. ahah,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,5.45628704131,9.43779870868,14.3491357565,11.9825825095,58.7741971016
Proms 1 month from today #excitedd,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,2.30671688914,50.9773910046,26.0075300932,6.05941824615,14.6489530802
@badwandaharland didn’t see where they went after us I guess aiming for Waioni st Bridge? otherwise it’s a dead-end,0,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,5.22311404347,1.65373459458,6.11359477043,54.7959029675,32.2136580944
@carleyray_ okay just let me know,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,8.30791965127,9.99876409769,52.8912365437,9.34174433351,19.4603309035
Costa starts. Does that mean Drogba will be having @Arsenal over the weekend?,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,9.97944325209,24.7468337417,36.4602148533,21.7142418027,7.09926784039
shumoshowbiz si si Ferdie Topacio,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,8.04558545351,21.9727739692,25.8213192225,11.7291748524,32.4311435223
Sambos I'm not sure if u're a shihtzu or a poodle.. The only thing I know about u is dat u'r a hairy dog &amp; u rly are an inspiration lol ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,8.64642038941,8.09673070908,12.1085345745,51.5573978424,19.5909142494
Best gift. Paul McCartney in my news stream. Now in yours. Fantastic. http://t.co/nJucF1uHN7,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,5.76012022793,19.0079435706,32.7870100737,36.1383318901,6.30659386516
@Draft2Dynasty: Mild case of Ebola.  #ExcusesTeixeiraCouldUse,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,9.56561490893,16.5296822786,29.3599307537,20.5071598291,24.0376114845
RT @GCSEProbIems: the struggle http://t.co/ZSJhOaOozj,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,10.4714669287,2.85516344011,27.9064029455,58.3593010902,0.407664338127
@JohnnyPatience thank you kindly.,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,19.9147075415,33.8443219662,15.0214225054,18.7662705779,12.4532736838
Miss ko na tropa ko :/,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,9.45259705186,2.18696519732,20.1042324305,67.5719738007,0.684228166938
@hippiesealion i'm his favorite customer. You're his GF. Big difference ✋,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,11.950353533,16.7851224542,7.71753937006,23.6324101686,39.9145722389
Raise your hand if you're ready for a nap.. yea? Ok me too.,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,32.2552740574,6.83565288782,42.2058522701,15.0052934885,3.69792692363
@iAmLenaRo how was yur night,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,15.2966409922,7.25267082453,10.2102786303,50.5460143089,16.6943907738
RT @NiallOfficial: You guys enjoying the night changes video?   Was really fun to make. By the way  i do my own stunts haha ! http://t.co/…,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,10.1767793298,4.02528978884,23.2473179698,61.4547550678,1.09585905448
Hello to my fanboy @3u5forme,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,4.86362017691,32.8117489815,11.0194340348,8.44006463885,42.8651273251
RT @HxranHugsxx: I'm doing a spam of my favorite vine edits for votes! every RT counts!,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,80.6586265564,7.28795081377,2.43795029819,9.0858861804,0.52957367152
RT @JamieDMJ: Creating a password reminder just keeps getting more and more emotionally draining. http://t.co/zeldY6Y7zE,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,45.5840319395,2.25540921092,17.2310173512,34.772464633,0.15708245337
RT @TedYorkMN: Dear anti-union conservatives people died for your right to be treated like a human at work. Stop bashing Labor Day and sho…,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,67.9774522781,1.94593816996,3.72965931892,25.8741885424,0.472764857113
@RegalPrincess do you know how much you mean to me laura? SO MUCH. I love you so much dear. I definitely know that feeling.,0,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,10.7601076365,12.6966506243,38.6136323214,32.7082544565,5.2213575691
don’t,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,20.3871965408,18.9867898822,22.4661588669,17.9812967777,20.1785594225
Nasayang lang unli ko. :/,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,7.53872171044,2.73752901703,44.6849763393,44.0645694733,0.974202435464
@tangBR oha,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,15.6195253134,19.0392792225,24.391618371,16.1601528525,24.7894242406
just realised the group chat is basically about sex and food,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,20.0272768736,18.3256700635,16.4119616151,32.9795837402,12.2555069625
RT @UniversalHorror: Watch and RT the exclusive new trailer for #PurgeAnarchy. #UnitedWePurge http://t.co/1FZeVZNrse http://t.co/VLC87HUxHd,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,7.48451799154,17.7820578218,23.5930353403,50.6511211395,0.489275157452
Goodmorning twitter world ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,10.7215225697,28.4343451262,11.2524919212,11.9013786316,37.6902639866
RT @Javiiera_Biebs: Cuatro #BestFandomCA2015 Beliebers,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,3.57036665082,32.4499756098,9.47336256504,10.8054786921,43.7008142471
The Uptown Funk Pun Will Never End,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,20.809674263,12.1721073985,9.64923501015,55.0238490105,2.34513152391
Working 13 hours straight is exhausting.,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,28.2864153385,37.9122376442,19.6946665645,9.40379500389,4.70288097858
@joshinken @stormberry @ekmisao /daft punk voice/ ONE MORE TIME!!!! Not another Aragorn!!!! Exactly. He's not conflicted he KNOWS who he is,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,27.828592062,5.02551048994,19.104552269,25.7438004017,22.2975447774
RT @jenlaw_11: I'm paying thousands of $'s for this geology class and the professor hasn't once asked me if I'm 'ready to rock' is he even …,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,17.2015532851,2.9541041702,17.0407533646,43.8364267349,18.9671590924
wake me up when alex from target ends,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,24.7677862644,9.46722179651,13.1445974112,26.6063451767,26.0140448809
RT @sydneylevv: He took me to da beachhhh ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,2.80952081084,8.3815664053,8.27594920993,22.9872480035,57.5457215309
I'm so confused rn I think I'm over thinking ,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,18.0374056101,3.52712310851,45.5497890711,30.0462126732,2.83946786076
“@Nelsonrosevelt: Please if you don't start laughing at this you are weird ,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,30.105483532,1.40360370278,45.7771807909,22.3211854696,0.392543058842
@normative Uh….. That’s not what I was taught!,0,N,AGREEMENT,OBJECTIVE,92,NONIRONIC,9.77793559432,10.4453571141,14.2166361213,21.5575814247,44.0024912357
After a week of no treatments today sucked.,0,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,17.9926231503,10.8824968338,14.2124295235,53.6726117134,3.2398391515
RT @nouisnudity: hala hindi si melai nanalo,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,6.17563351989,33.2913130522,15.5886411667,21.1242586374,23.820155859
Who has a student tap card they dont need ?,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,37.1756702662,3.41034643352,14.9163424969,21.4567750692,23.0408638716
@galih_dhan Hahah maunya sih gitu tapi masih bisa sabar kok :D,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.617686240003,74.8918890953,3.39507237077,1.31820123643,19.7771444917
She won't be walking home tonight ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.6323670149,12.1584996581,13.5561421514,45.6891447306,15.9638434649
@MisisPadilya cheee hahahaha kathniel lover mo! adik mo te haahah,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,8.74276161194,24.5440796018,10.2030232549,20.594355464,35.9157830477
RT @EWilliamstv6: ACP Stephen Williams says solving the German murders is of high priority. @tv6tnt http://t.co/I4dTnt6bzg,0,N,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,10.9239578247,5.63140287995,29.0342092514,53.1405448914,1.26988366246
RT @corbuzier: BackStage #agnezMoCorbuzier @HitamPutihT7  senin ini! http://t.co/L5CnW8siXo,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,11.8829160929,6.51196986437,36.4971250296,44.2036032677,0.904382858425
https://t.co/h6ExYocIM8 http://t.co/QTVNOp47Wi,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,14.1552120447,3.31024080515,35.4223996401,46.7159152031,0.396232912317
#socialmedia for #Job Hunting and #networking  http://t.co/YSBAxWOYF3,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,15.1424497366,5.14712817967,35.4957342148,43.5041964054,0.7104922086
Rafa leading 5-0.,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.4398648739,14.0712797642,27.5543272495,21.6904759407,24.2440581322
@ekta06 super plan... Kaash it was pissible,0,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.691166997,18.5363590717,20.0410842896,20.1856464148,28.5457372665
@SilentStorm220 Ayy turn up!! It's ok every birthday is a celebration!!!,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,8.76089334488,57.168084383,8.11060220003,7.96699300408,17.9934233427
@themykiuser effect!,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.7688884735,26.1453002691,18.0959284306,10.1645246148,32.8253567219
RT @gemini937: #Gemini love being mindful we may play a roll of intelligence and ACT as if were was the leader. #GeminiUnited,0,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,7.81351849437,17.6254168153,8.03077667952,42.9594397545,23.5708534718
I think @Yuana_Tojo and I can also look cute together in normal clothing but we just don't feel like it. http://t.co/YU95QPSn,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,10.1578399539,4.08085621893,32.224303484,52.1224915981,1.41451237723
RT @isabellasae: Lol kinda craving pho,0,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,4.89678010345,5.08818477392,6.32583722472,43.4231162071,40.2660816908
RT @healthfrL: Getting in shape is a long road but each and everyday you will feel better and be one step closer to achieving your goal.,0,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,7.31899440289,46.5432465076,23.9873990417,17.7944004536,4.35595661402
@XxMIKExFAILZxX Damn thanks tho! ;-;,0,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,3.79640087485,4.23110723495,5.71305155754,6.0950063169,80.1644384861
@TheVampsCon same,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,16.8185770512,16.6525900364,22.0766961575,17.4143999815,27.0377337933
Down,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,18.4405773878,20.6839948893,23.1785058975,17.2071278095,20.4897940159
When playing Pandemic all words are famous last words.I hate this game.,0,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,38.5703265667,5.02066276968,17.6968038082,37.4310284853,1.28117995337
Ummmmm. What type of game are you trying to play here @Spotify? #Hamlet #Shakespeare #AppreciateTheReference http://t.co/uLUI1iJIpx,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,21.8972980976,1.87534783036,38.2572174072,36.5697443485,1.40039334074
RT @rabon1992: Last night was good with @SarahMoler @DeonButler23 @AC_2_Cold1991 @Pyfer75 @cowboyforever_M @Ashie_Paige !!!,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,6.88190832734,30.1610559225,6.84279426932,28.1811058521,27.9331356287
RT @joshu: tryin to cut out a fractal on my cnc mill but it's taking infinity long time.,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,21.0137814283,18.8395321369,29.5175909996,24.058996141,6.57009705901
RT @Heelai_Noor: @GulwaliP: @kwakily @Gharghasht @HTasalla #Afghans coming together to speak up for the victim of pak ISI terrorism. http:…,0,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,7.63460919261,25.5237609148,16.7027592659,34.6834719181,15.4553949833
Happy 21st Birthday to @che15faye! Hope you have a great day Chels!,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,1.12726558,70.1183438301,7.04739019275,1.87130719423,19.8356926441
@gordonguthrie @digitalWestie hate speech is a crime,0,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,22.245439887,3.66058647633,57.9153835773,13.2420569658,2.93653644621
Turns out they didn't put Jamies booking in the students system. 75mins late. All sorted.,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,25.0395894051,8.51692184806,6.51127919555,25.5041569471,34.4280540943
Just posted a photo https://t.co/j43qx69KOa,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,8.38348194957,3.67990359664,58.4467411041,29.2025476694,0.287328427657
@RayneHall @AngoraShade Had a leopard gecko named Skull for 15 years. My son got it in 1st grade. Guess who fed it crickets &amp; mealworms?,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,9.7302377224,27.4712353945,15.1006549597,20.2966570854,27.4012207985
RT @WlSDOMTEETH: I lived in his balls for a really long time ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,22.0127612352,12.4179676175,9.16817486286,38.6482417583,17.7528515458
@issyxwx whooooo *A* looks so great!!,0,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.883517507464,74.2517590523,2.25684400648,1.66020523757,20.9476679564
@iBigBang: 141203 MAMA 2014 FANTASTIC BABY - GD X TAEYANG 20141203 @MAMA 2014 http://t.co/gIj0lS6evA,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,8.05163532495,20.2181860805,35.1490139961,35.7125341892,0.868625193834
Zen and the Art of Mushroom Foraging by @bransonbranson,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,9.41885858774,44.0876364708,17.640465498,14.7043257952,14.1487121582
@niamh98l I still have a lot to learn but thanks haha,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,14.4926100969,4.95532080531,6.83305412531,30.709028244,43.0099844933
@heyimjingle HAHAHAHAHHAHAHAHAHAHHAHAHAHAHAHHAHAHAHHAHAHA FUCK YOU TAAS KA? THANK YOU LORD PREHA RAMI. TAAS RA GANI KA GAMAY HAHAHAHAHHA,0,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,17.40167588,31.65538311,14.4425526261,33.6811721325,2.81921606511
why is the jimmy neutron theme song stuck in my head,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,80.1081299782,1.56514532864,6.71606212854,11.3758772612,0.234787166119
RT @watermelaniee: How to pick up girls 101 http://t.co/dflravumBk,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,26.2174785137,3.52104976773,17.3784852028,52.5166749954,0.366310030222
RT @DjKaitlin71: If I was born on the 4th you don't even know how many opportunities I would take to say I'm so flattered that America ce…,0,N,AGREEMENT,OBJECTIVE,92,NONIRONIC,8.19139257073,5.66807091236,9.47034284472,51.8611550331,24.8090386391
I'm about to open a message that might change my life ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,7.84577652812,25.1865684986,38.9102131128,10.2868422866,17.7705958486
When was the last time you hugged someone? — today http://t.co/fye6yKNZGH,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.6428723335,1.63430273533,22.2834348679,62.7552270889,0.684160459787
